eta,normalization,m0,m1,partner,nk,n_shell,n_keep,dimension,delta0_meV,mu_meV,nu_proxy,interband_pairing_weight_mean,D_iso_raw,geom_fraction_total,anisotropy_ratio,anisotropy_norm,max_closure_error,max_bdg_hermiticity_error,max_ph_spectrum_error,Dxx_total_raw,Dxx_conv_raw,Dxx_geom_raw,Dxx_cross_raw,Dyy_total_raw,Dyy_conv_raw,Dyy_geom_raw,Dyy_cross_raw
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,-4.0,-1.3254437869822486,-5.25549360769305e-18,61396.48653246244,0.5993104042699813,1.1993689902625406,0.09064826827386602,0.0,0.0,1.482202406103484e-15,66961.9717147299,28973.29878586642,37988.672928863474,-1.8055353399101623e-12,55831.00135019498,20228.567950005396,35602.43340018959,-2.1526501817110727e-14
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,-4.0,-1.3254437869822486,0.030528562178072375,63145.728953434606,0.6059650152413704,1.1971500735492637,0.08972990781225458,0.0,0.0,1.7709193781579436e-15,68811.78939116391,29145.144431673518,39463.722116409,202.92284308137778,57479.66851570531,20488.76006857272,37064.48309898188,-73.57465184928701
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,-4.0,-1.3254437869822486,0.10867549702620574,66747.23482589377,0.6165354956864677,1.1997188555671938,0.0907929006753441,0.0,0.0,1.566181203159925e-15,72807.40988779502,29859.7133970693,42400.03464641117,547.6618443145451,60687.05976399253,20897.649077386744,39904.044371755794,-114.63368515000393
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,-4.0,-1.3254437869822486,-5.25549360769305e-18,61396.48653246244,0.5993104042699813,1.1993689902625406,0.09064826827386602,0.0,0.0,1.482202406103484e-15,66961.9717147299,28973.29878586642,37988.672928863474,-1.8055353399101623e-12,55831.00135019498,20228.567950005396,35602.43340018959,-2.1526501817110727e-14
0.5,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,-4.0,-1.3254437869822486,0.030528562178072368,61553.6431433327,0.5970153785948087,1.2036382675177195,0.0924100250569287,0.0,0.0,1.5356839404555593e-15,67241.81684855332,29096.793309308257,37942.46585581933,202.55768342574783,55865.46943811208,20391.735167759118,35554.4772743937,-80.74300404073983
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,-4.0,-1.3254437869822486,0.10867549702620576,62146.75913851001,0.5912291888856851,1.2192619700019307,0.09879949864672354,0.0,0.0,1.5683997584958845e-15,68286.82778391348,29616.190463708383,37957.280223513444,713.3570966916616,56006.69049310654,20630.667378459562,35528.67577115719,-152.65265651021397
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,0.0,-0.3865877712031558,-5.25549360769305e-18,84438.92605120914,0.6992922908621821,1.0820493742086785,0.03940798677738512,0.0,0.0,1.5047842711544798e-15,87766.49413253179,30302.075434071336,57464.41869846046,-1.2808268581180884e-12,81111.35796988649,20480.7965957621,60630.5613741244,-7.964805672330969e-13
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,0.0,-0.3865877712031558,0.030528562178072375,87100.86310865122,0.7011177846656367,1.0962887836323008,0.045932976593739336,0.0,0.0,1.8505958778988225e-15,91101.66501511539,31394.73737460449,59664.969430124904,41.958210385975455,83100.06120218705,20579.98751727204,62470.95894027993,49.1147446350712
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,0.0,-0.3865877712031558,0.10867549702620574,92992.6197240192,0.6996337281967197,1.1358830567186602,0.06361914632508774,0.0,0.0,1.5093338556005583e-15,98908.7308053948,35248.51712352759,63615.56548881835,44.648193048857834,87076.50864264357,20494.301976457868,66505.98097577237,76.22569041333267
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,0.0,-0.3865877712031558,-5.25549360769305e-18,84438.92605120914,0.6992922908621821,1.0820493742086785,0.03940798677738512,0.0,0.0,1.5047842711544798e-15,87766.49413253179,30302.075434071336,57464.41869846046,-1.2808268581180884e-12,81111.35796988649,20480.7965957621,60630.5613741244,-7.964805672330969e-13
0.5,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,0.0,-0.3865877712031558,0.030528562178072368,84805.38955900492,0.6950362293579604,1.0973746161249238,0.04642690694179923,0.0,0.0,1.6243660074093176e-15,88742.64148822388,30978.829406047564,57712.17655448755,51.635527688757925,80868.13762978597,20637.951007803604,60173.4598221599,56.726799822466916
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,0.0,-0.3865877712031558,0.10867549702620576,86094.18374992008,0.6861008811021118,1.1302258155799716,0.061132399498461894,0.0,0.0,1.877389386448836e-15,91357.32778541418,33052.54990694659,58193.9313752168,110.84650325077791,80831.03971442598,20768.621016879028,59944.65928195775,117.75941558919536
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,2.0,0.11045364891518705,-5.25549360769305e-18,86133.95975326152,0.722095067945975,1.0228262853868797,0.011284352765128366,0.0,0.0,1.5936728320059625e-15,87105.92574017469,24408.998506586482,62696.92723358819,-2.7123392289559518e-12,85161.99376634834,23465.105958962038,61696.887807386316,1.2915901090266437e-13
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,2.0,0.11045364891518705,0.030528562178072375,88486.18377596044,0.7309370023472808,1.0243457955099387,0.012026500395307135,0.0,0.0,1.550988683419872e-15,89550.36290012125,24426.625267275707,65162.96553439559,-39.22790155004347,87422.00465179964,23374.726944083664,64192.68630230664,-145.40859459065376
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,2.0,0.11045364891518705,0.10867549702620574,93065.77217031043,0.7456322962141397,1.0225186710503422,0.011133974371988199,0.0,0.0,1.5299613257412994e-15,94101.96409256397,24113.95489666391,70079.33786824948,-91.3286723493958,92029.58024805691,23665.54769907246,68706.35293633162,-342.32038734716076
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,2.0,0.11045364891518705,-5.25549360769305e-18,86133.95975326152,0.722095067945975,1.0228262853868797,0.011284352765128366,0.0,0.0,1.5936728320059625e-15,87105.92574017469,24408.998506586482,62696.92723358819,-2.7123392289559518e-12,85161.99376634834,23465.105958962038,61696.887807386316,1.2915901090266437e-13
0.5,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,2.0,0.11045364891518705,0.030528562178072368,86112.87450600075,0.7226128843823694,1.0263557903586693,0.013006496926190995,0.0,0.0,1.5185748312659074e-15,87232.90134356852,24717.212499975838,62547.867757538224,-32.17891394554382,84992.84766843298,23224.635478801356,61904.67750093819,-136.46531130658818
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,2.0,0.11045364891518705,0.10867549702620576,86344.73941714707,0.7246250510234657,1.0282997661507147,0.013952457434051635,0.0,0.0,1.894538472776213e-15,87549.4607185191,24884.340820861806,62721.653020935715,-56.533123278425855,85140.01811577505,23031.67763403665,62413.46939058037,-305.1289088419418
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,4.0,0.6863905325443787,-5.25549360769305e-18,83151.8104437628,0.6671298222693287,1.066025247403284,0.031957618855950054,0.0,0.0,1.289274615442307e-15,85809.14430910678,31550.933057597336,54258.211251509434,2.195703185345294e-12,80494.47657841882,23806.58278448745,56687.893793931355,9.686925817699828e-14
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,4.0,0.6863905325443787,0.030528562178072375,85422.68984170101,0.6771833362882698,1.0590175162720428,0.028662950074799277,0.0,0.0,1.754136862134369e-15,87871.15613588876,31457.161159259857,56332.367304278494,81.62767235039327,82974.22354751328,23645.94037592991,59361.27689916386,-32.993727580514836
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,4.0,0.6863905325443787,0.10867549702620574,89567.37031888464,0.6917679345812437,1.0559196487414697,0.027199335720975708,0.0,0.0,1.5256413042532345e-15,92003.54329383293,31608.048597372836,60226.109150212724,169.3855462473823,87131.19734393634,23498.331714485605,63693.56039252372,-60.69476307298007
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,4.0,0.6863905325443787,-5.25549360769305e-18,83151.8104437628,0.6671298222693287,1.066025247403284,0.031957618855950054,0.0,0.0,1.289274615442307e-15,85809.14430910678,31550.933057597336,54258.211251509434,2.195703185345294e-12,80494.47657841882,23806.58278448745,56687.893793931355,9.686925817699828e-14
0.5,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,4.0,0.6863905325443787,0.030528562178072368,83184.25496888412,0.6706911341387065,1.0595947930663658,0.028935202820958766,0.0,0.0,1.7713056936315158e-15,85591.20825791913,31141.85122625809,54370.207847878206,79.1491837828237,80777.30167984912,23596.011768553293,57211.67676725025,-30.386855954426746
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,3,6,196,1.0,4.0,0.6863905325443787,0.10867549702620576,83246.97933091703,0.6756758335294646,1.0524255804883607,0.025543230890684117,0.0,0.0,1.75217083081369e-15,85373.37614491866,30573.461032522588,54637.9409267602,161.9741856358872,81120.58251691541,23304.35518260931,57858.00336969474,-41.776035388636366
