eta,normalization,m0,m1,partner,nk,n_shell,n_keep,dimension,delta0_meV,mu_meV,nu_proxy,interband_pairing_weight_mean,D_iso_raw,geom_fraction_total,anisotropy_ratio,anisotropy_norm,max_closure_error,max_bdg_hermiticity_error,max_ph_spectrum_error,Dxx_total_raw,Dxx_conv_raw,Dxx_geom_raw,Dxx_cross_raw,Dyy_total_raw,Dyy_conv_raw,Dyy_geom_raw,Dyy_cross_raw,matrix_hermitian,matrix_symmetric,matrix_real,matrix_trace_real,matrix_frobenius_norm
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmaz,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,-6.0420300659872555e-18,84272.932417637,0.70812973521174,1.0184396468006194,0.009135594829326509,0.0,0.0,1.1646352748916515e-15,85042.81578328375,26774.009768871965,58268.80601441178,1.9674783344475592e-12,83503.04905199025,22419.51642956572,61083.53262242454,-1.9303561017221335e-12,True,True,True,0.0,2.0
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmaz,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,0.03738285821352425,90760.25893574562,0.729290880800038,1.004520729654487,0.0022552671008127232,0.0,0.0,1.485606537922095e-15,90964.94756178465,26654.41337325197,64350.76699100742,-40.23280247472424,90555.57030970659,22526.593660433875,68030.49137077147,-1.5147214987600632,True,True,True,0.0,2.0
0.0,fixed_delta0,tau0_sigma0,taux_sigmaz,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,-6.0420300659872555e-18,84272.932417637,0.70812973521174,1.0184396468006194,0.009135594829326509,0.0,0.0,1.1646352748916515e-15,85042.81578328375,26774.009768871965,58268.80601441178,1.9674783344475592e-12,83503.04905199025,22419.51642956572,61083.53262242454,-1.9303561017221335e-12,True,True,True,0.0,2.0
1.0,fixed_delta0,tau0_sigma0,taux_sigmaz,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,0.03738285821352422,84441.29824081503,0.709284849289286,1.0180598025043381,0.008949091836588086,0.0,0.0,1.4416411217453757e-15,85196.9711735728,26759.919055031773,58480.36258717458,-43.310468633566934,83685.62530805725,22383.63392121491,61305.50440588169,-3.5130190393499605,True,True,True,0.0,2.0
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmaz,tr_sewn,7,3,6,196,1.0,2.0,0.12244897959183687,-6.0420300659872555e-18,85951.42475477903,0.7275329265712619,1.0098998639628693,0.004925550839806493,0.0,0.0,1.2507769109230617e-15,86374.78286716249,22669.884391229152,63704.898475933325,1.4106448435661744e-12,85528.06664239556,24167.981928700872,61360.084713694676,3.4894898761900102e-12,True,True,True,0.0,2.0
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmaz,tr_sewn,7,3,6,196,1.0,2.0,0.12244897959183687,0.03738285821352425,93440.02672653922,0.7498408138111367,1.004947030466593,0.0024674120519990643,0.0,0.0,1.642856516863364e-15,93670.5817746234,21897.84093986455,71744.2830142178,28.45782054106612,93209.47167845504,24907.770532469516,68386.00835210727,-84.30720612172838,True,True,True,0.0,2.0
0.0,fixed_delta0,tau0_sigma0,taux_sigmaz,tr_sewn,7,3,6,196,1.0,2.0,0.12244897959183687,-6.0420300659872555e-18,85951.42475477903,0.7275329265712619,1.0098998639628693,0.004925550839806493,0.0,0.0,1.2507769109230617e-15,86374.78286716249,22669.884391229152,63704.898475933325,1.4106448435661744e-12,85528.06664239556,24167.981928700872,61360.084713694676,3.4894898761900102e-12,True,True,True,0.0,2.0
1.0,fixed_delta0,tau0_sigma0,taux_sigmaz,tr_sewn,7,3,6,196,1.0,2.0,0.12244897959183687,0.03738285821352422,86092.49435710814,0.7282045552793361,1.009311296357582,0.004634073562648752,0.0,0.0,1.5482891745774767e-15,86491.4533091509,22670.856512421462,63794.209580876326,26.38721585309677,85693.53540506537,24169.151131401726,61591.68355153705,-67.29927787340324,True,True,True,0.0,2.0
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmaz,tr_sewn,7,3,6,196,1.0,4.0,0.6666666666666665,-6.0420300659872555e-18,82302.91941969184,0.6651859562238807,1.1046472390728075,0.04972198529522188,0.0,0.0,9.443866504468254e-16,86395.18396883158,31989.38193550322,54405.802033328364,-5.568334908813846e-12,78210.65487055208,23122.964595471014,55087.69027508106,4.380423461600226e-12,True,True,True,0.0,2.0
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmaz,tr_sewn,7,3,6,196,1.0,4.0,0.6666666666666665,0.03738285821352425,88869.7496130073,0.6890656720041473,1.1349526667729108,0.06321108138519,0.0,0.0,1.1657926633760745e-15,94487.30258847655,33402.44357663357,61148.74012449832,-63.88111265534718,83252.19663753803,21950.17065284473,61325.447351356044,-23.421366662768175,True,True,True,0.0,2.0
0.0,fixed_delta0,tau0_sigma0,taux_sigmaz,tr_sewn,7,3,6,196,1.0,4.0,0.6666666666666665,-6.0420300659872555e-18,82302.91941969184,0.6651859562238807,1.1046472390728075,0.04972198529522188,0.0,0.0,9.443866504468254e-16,86395.18396883158,31989.38193550322,54405.802033328364,-5.568334908813846e-12,78210.65487055208,23122.964595471014,55087.69027508106,4.380423461600226e-12,True,True,True,0.0,2.0
1.0,fixed_delta0,tau0_sigma0,taux_sigmaz,tr_sewn,7,3,6,196,1.0,4.0,0.6666666666666665,0.03738285821352422,82495.55291833323,0.6656703147469931,1.1039978509510773,0.049428686870600515,0.0,0.0,1.4504430742313012e-15,86573.19977175057,32074.302531862664,54564.30723618194,-65.40999629403666,78417.90606491588,23191.860924075212,55265.37411656627,-39.32897572559545,True,True,True,0.0,2.0
0.0,fixed_frobenius_norm,tau0_sigma0,tauz_sigma0,tr_sewn,7,3,6,196,1.0,-4.0,-1.3333333333333335,-6.0420300659872555e-18,61077.49272846766,0.582254035574249,1.2371527335453383,0.10600650102664622,0.0,0.0,1.3270864623711207e-15,67552.10402409294,31255.54338878417,36296.56063530877,8.306099572313987e-13,54602.881432842376,19774.20882033686,34828.67261250552,2.7957681521336187e-12,True,True,True,0.0,2.0
1.0,fixed_frobenius_norm,tau0_sigma0,tauz_sigma0,tr_sewn,7,3,6,196,1.0,-4.0,-1.3333333333333335,0.004959166606115324,65467.93098164382,0.6092953104359817,1.2465481529186566,0.10974532310751844,0.0,0.0,1.3930585090276724e-15,72652.73022040504,31864.060478968036,40799.44156911807,-10.771827681088492,58283.1317428826,19319.503769306357,38979.16509300612,-15.53711942987166,True,True,True,0.0,2.0
0.0,fixed_delta0,tau0_sigma0,tauz_sigma0,tr_sewn,7,3,6,196,1.0,-4.0,-1.3333333333333335,-6.0420300659872555e-18,61077.49272846766,0.582254035574249,1.2371527335453383,0.10600650102664622,0.0,0.0,1.3270864623711207e-15,67552.10402409294,31255.54338878417,36296.56063530877,8.306099572313987e-13,54602.881432842376,19774.20882033686,34828.67261250552,2.7957681521336187e-12,True,True,True,0.0,2.0
1.0,fixed_delta0,tau0_sigma0,tauz_sigma0,tr_sewn,7,3,6,196,1.0,-4.0,-1.3333333333333335,0.004959166606115298,60965.949095423886,0.5817681478994008,1.232631339474959,0.10419603781503228,0.0,0.0,1.6009921959278797e-15,67318.3594328,31136.794808420746,36197.970420634316,-16.405796255064544,54613.53875804776,19896.852434470005,34738.124159713494,-21.43783613574066,True,True,True,0.0,2.0
0.0,fixed_frobenius_norm,tau0_sigma0,tauz_sigma0,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,-6.0420300659872555e-18,84272.932417637,0.70812973521174,1.0184396468006194,0.009135594829326509,0.0,0.0,1.1646352748916515e-15,85042.81578328375,26774.009768871965,58268.80601441178,1.9674783344475592e-12,83503.04905199025,22419.51642956572,61083.53262242454,-1.9303561017221335e-12,True,True,True,0.0,2.0
1.0,fixed_frobenius_norm,tau0_sigma0,tauz_sigma0,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,0.004959166606115324,90936.14833992775,0.7249316752179281,1.0066867860851025,0.0033322520143505134,0.0,0.0,1.7124659079064621e-15,91239.17050341074,27206.739198222513,64041.93849610122,-9.507190912982562,90633.12617644474,22810.751716605013,67803.05021175845,19.324248081293746,True,True,True,0.0,2.0
0.0,fixed_delta0,tau0_sigma0,tauz_sigma0,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,-6.0420300659872555e-18,84272.932417637,0.70812973521174,1.0184396468006194,0.009135594829326509,0.0,0.0,1.1646352748916515e-15,85042.81578328375,26774.009768871965,58268.80601441178,1.9674783344475592e-12,83503.04905199025,22419.51642956572,61083.53262242454,-1.9303561017221335e-12,True,True,True,0.0,2.0
1.0,fixed_delta0,tau0_sigma0,tauz_sigma0,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,0.004959166606115298,84394.67310585952,0.7049767011812729,1.0188375378349068,0.00933088348213948,0.0,0.0,1.635795304371106e-15,85182.14996712355,27157.79971793589,58016.26430697048,8.085942217184849,83607.1962445955,22617.654287255016,60976.29217991099,13.249777429491104,True,True,True,0.0,2.0
0.0,fixed_frobenius_norm,tau0_sigma0,tauz_sigma0,tr_sewn,7,3,6,196,1.0,2.0,0.12244897959183687,-6.0420300659872555e-18,85951.42475477903,0.7275329265712619,1.0098998639628693,0.004925550839806493,0.0,0.0,1.2507769109230617e-15,86374.78286716249,22669.884391229152,63704.898475933325,1.4106448435661744e-12,85528.06664239556,24167.981928700872,61360.084713694676,3.4894898761900102e-12,True,True,True,0.0,2.0
1.0,fixed_frobenius_norm,tau0_sigma0,tauz_sigma0,tr_sewn,7,3,6,196,1.0,2.0,0.12244897959183687,0.004959166606115324,93149.16047658626,0.7503690525897183,1.0035645112890395,0.0017790848604850905,0.0,0.0,1.5323458656859223e-15,93314.88073775705,21713.202269326695,71574.75894953715,26.919518893189778,92983.44021541547,24789.406679561645,68217.73564315017,-23.702107296349023,True,True,True,0.0,2.0
0.0,fixed_delta0,tau0_sigma0,tauz_sigma0,tr_sewn,7,3,6,196,1.0,2.0,0.12244897959183687,-6.0420300659872555e-18,85951.42475477903,0.7275329265712619,1.0098998639628693,0.004925550839806493,0.0,0.0,1.2507769109230617e-15,86374.78286716249,22669.884391229152,63704.898475933325,1.4106448435661744e-12,85528.06664239556,24167.981928700872,61360.084713694676,3.4894898761900102e-12,True,True,True,0.0,2.0
1.0,fixed_delta0,tau0_sigma0,tauz_sigma0,tr_sewn,7,3,6,196,1.0,2.0,0.12244897959183687,0.004959166606115298,85767.85326887244,0.7281396160896543,1.0087443848872875,0.0043531595921688475,0.0,0.0,1.997631482370962e-15,86141.21442202956,22546.018459915118,63558.658245836945,36.537716277502895,85394.49211571531,24078.70281560361,61343.28525822421,-27.495958112513144,True,True,True,0.0,2.0
0.0,fixed_frobenius_norm,tau0_sigma0,tauz_sigma0,tr_sewn,7,3,6,196,1.0,4.0,0.6666666666666665,-6.0420300659872555e-18,82302.91941969184,0.6651859562238807,1.1046472390728075,0.04972198529522188,0.0,0.0,9.443866504468254e-16,86395.18396883158,31989.38193550322,54405.802033328364,-5.568334908813846e-12,78210.65487055208,23122.964595471014,55087.69027508106,4.380423461600226e-12,True,True,True,0.0,2.0
1.0,fixed_frobenius_norm,tau0_sigma0,tauz_sigma0,tr_sewn,7,3,6,196,1.0,4.0,0.6666666666666665,0.004959166606115324,88564.08574563557,0.6880962207376263,1.1308367517728644,0.06140158398526194,0.0,0.0,1.862062007167209e-15,94002.06089462416,33150.28309586127,60822.97268227391,28.805116488967542,83126.11059664699,22023.959903335468,61058.25270703592,43.897986275605206,True,True,True,0.0,2.0
0.0,fixed_delta0,tau0_sigma0,tauz_sigma0,tr_sewn,7,3,6,196,1.0,4.0,0.6666666666666665,-6.0420300659872555e-18,82302.91941969184,0.6651859562238807,1.1046472390728075,0.04972198529522188,0.0,0.0,9.443866504468254e-16,86395.18396883158,31989.38193550322,54405.802033328364,-5.568334908813846e-12,78210.65487055208,23122.964595471014,55087.69027508106,4.380423461600226e-12,True,True,True,0.0,2.0
1.0,fixed_delta0,tau0_sigma0,tauz_sigma0,tr_sewn,7,3,6,196,1.0,4.0,0.6666666666666665,0.004959166606115298,82139.16886968797,0.6636654043321627,1.1007384614600964,0.04795383304882182,0.0,0.0,1.7724191265726134e-15,86078.05686043396,31934.174593084612,54115.051286526344,28.830980823015494,78200.28087894197,23236.740132684823,54910.798152292184,52.74259396496816,True,True,True,0.0,2.0
0.0,fixed_frobenius_norm,tau0_sigma0,tauz_sigmax,tr_sewn,7,3,6,196,1.0,-4.0,-1.3333333333333335,-6.0420300659872555e-18,61077.49272846766,0.582254035574249,1.2371527335453383,0.10600650102664622,0.0,0.0,1.3270864623711207e-15,67552.10402409294,31255.54338878417,36296.56063530877,8.306099572313987e-13,54602.881432842376,19774.20882033686,34828.67261250552,2.7957681521336187e-12,True,True,True,0.0,2.0
1.0,fixed_frobenius_norm,tau0_sigma0,tauz_sigmax,tr_sewn,7,3,6,196,1.0,-4.0,-1.3333333333333335,0.13036952961898202,65003.140213899824,0.6096482677331353,1.2658115076464118,0.11731404256240217,0.0,0.0,1.2355994410280113e-15,72628.92137164307,31933.15145134847,40696.67512850403,-0.9052082094367692,57377.35905615659,18772.70488547702,38561.42852873224,43.22564194732872,True,True,True,0.0,2.0
0.0,fixed_delta0,tau0_sigma0,tauz_sigmax,tr_sewn,7,3,6,196,1.0,-4.0,-1.3333333333333335,-6.0420300659872555e-18,61077.49272846766,0.582254035574249,1.2371527335453383,0.10600650102664622,0.0,0.0,1.3270864623711207e-15,67552.10402409294,31255.54338878417,36296.56063530877,8.306099572313987e-13,54602.881432842376,19774.20882033686,34828.67261250552,2.7957681521336187e-12,True,True,True,0.0,2.0
1.0,fixed_delta0,tau0_sigma0,tauz_sigmax,tr_sewn,7,3,6,196,1.0,-4.0,-1.3333333333333335,0.130369529618982,60411.90865775377,0.5852568296932563,1.2585569545599502,0.11447882863344779,0.0,0.0,1.5159091617818212e-15,67327.79319640427,31026.037886598973,36329.10549494226,-27.350185136974353,53496.02411910328,19007.538849881636,34383.85877856886,104.62649065279301,True,True,True,0.0,2.0
0.0,fixed_frobenius_norm,tau0_sigma0,tauz_sigmax,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,-6.0420300659872555e-18,84272.932417637,0.70812973521174,1.0184396468006194,0.009135594829326509,0.0,0.0,1.1646352748916515e-15,85042.81578328375,26774.009768871965,58268.80601441178,1.9674783344475592e-12,83503.04905199025,22419.51642956572,61083.53262242454,-1.9303561017221335e-12,True,True,True,0.0,2.0
1.0,fixed_frobenius_norm,tau0_sigma0,tauz_sigmax,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,0.13036952961898202,90294.00990249158,0.7351368834470721,1.0245927949526699,0.012147032733683527,0.0,0.0,1.480649369693832e-15,91390.8141964327,26177.043217220442,65028.96059043693,184.81038877530082,89197.20560855047,21541.1548523667,67727.95347687653,-71.90272069275566,True,True,True,0.0,2.0
0.0,fixed_delta0,tau0_sigma0,tauz_sigmax,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,-6.0420300659872555e-18,84272.932417637,0.70812973521174,1.0184396468006194,0.009135594829326509,0.0,0.0,1.1646352748916515e-15,85042.81578328375,26774.009768871965,58268.80601441178,1.9674783344475592e-12,83503.04905199025,22419.51642956572,61083.53262242454,-1.9303561017221335e-12,True,True,True,0.0,2.0
1.0,fixed_delta0,tau0_sigma0,tauz_sigmax,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,0.130369529618982,84179.8513026094,0.7164670926805755,1.0518503466032576,0.02527004305606076,0.0,0.0,1.507081118269029e-15,86307.07976947913,26581.585366971685,59544.38292916381,181.11147334364225,82052.62283573966,21056.889191430528,61079.80372096363,-84.07007665450132,True,True,True,0.0,2.0
0.0,fixed_frobenius_norm,tau0_sigma0,tauz_sigmax,tr_sewn,7,3,6,196,1.0,2.0,0.12244897959183687,-6.0420300659872555e-18,85951.42475477903,0.7275329265712619,1.0098998639628693,0.004925550839806493,0.0,0.0,1.2507769109230617e-15,86374.78286716249,22669.884391229152,63704.898475933325,1.4106448435661744e-12,85528.06664239556,24167.981928700872,61360.084713694676,3.4894898761900102e-12,True,True,True,0.0,2.0
1.0,fixed_frobenius_norm,tau0_sigma0,tauz_sigmax,tr_sewn,7,3,6,196,1.0,2.0,0.12244897959183687,0.13036952961898202,92745.70250096274,0.7449882214844017,1.0044764836559466,0.0022332432894307842,0.0,0.0,1.3873032638812748e-15,92952.82621869656,21724.455294035375,71271.86020817702,-43.48928351583208,92538.57878322892,25603.1298958114,66917.0517048503,18.3971825672261,True,True,True,0.0,2.0
0.0,fixed_delta0,tau0_sigma0,tauz_sigmax,tr_sewn,7,3,6,196,1.0,2.0,0.12244897959183687,-6.0420300659872555e-18,85951.42475477903,0.7275329265712619,1.0098998639628693,0.004925550839806493,0.0,0.0,1.2507769109230617e-15,86374.78286716249,22669.884391229152,63704.898475933325,1.4106448435661744e-12,85528.06664239556,24167.981928700872,61360.084713694676,3.4894898761900102e-12,True,True,True,0.0,2.0
1.0,fixed_delta0,tau0_sigma0,tauz_sigmax,tr_sewn,7,3,6,196,1.0,2.0,0.12244897959183687,0.130369529618982,85092.10194694801,0.7289645617168568,1.0178389830956176,0.008840637555852116,0.0,0.0,1.5985145147708284e-15,85844.37037912659,22188.325194443405,63712.37744646109,-56.33226177790597,84339.83351476942,23992.10265220123,60345.876156185,1.8547063831726092,True,True,True,0.0,2.0
0.0,fixed_frobenius_norm,tau0_sigma0,tauz_sigmax,tr_sewn,7,3,6,196,1.0,4.0,0.6666666666666665,-6.0420300659872555e-18,82302.91941969184,0.6651859562238807,1.1046472390728075,0.04972198529522188,0.0,0.0,9.443866504468254e-16,86395.18396883158,31989.38193550322,54405.802033328364,-5.568334908813846e-12,78210.65487055208,23122.964595471014,55087.69027508106,4.380423461600226e-12,True,True,True,0.0,2.0
1.0,fixed_frobenius_norm,tau0_sigma0,tauz_sigmax,tr_sewn,7,3,6,196,1.0,4.0,0.6666666666666665,0.13036952961898202,89850.71496306022,0.6864192237485603,1.1787779391055504,0.08205422677399785,0.0,0.0,1.6714361135158532e-15,97223.34590444501,35240.992767505166,62071.65493294758,-89.30179600772925,82478.08402167544,21249.07476000191,61278.861103446325,-49.851841772811525,True,True,True,0.0,2.0
0.0,fixed_delta0,tau0_sigma0,tauz_sigmax,tr_sewn,7,3,6,196,1.0,4.0,0.6666666666666665,-6.0420300659872555e-18,82302.91941969184,0.6651859562238807,1.1046472390728075,0.04972198529522188,0.0,0.0,9.443866504468254e-16,86395.18396883158,31989.38193550322,54405.802033328364,-5.568334908813846e-12,78210.65487055208,23122.964595471014,55087.69027508106,4.380423461600226e-12,True,True,True,0.0,2.0
1.0,fixed_delta0,tau0_sigma0,tauz_sigmax,tr_sewn,7,3,6,196,1.0,4.0,0.6666666666666665,0.130369529618982,83648.42773875313,0.6659413315664952,1.1499277284691536,0.06973617135302913,0.0,0.0,1.4121282408762135e-15,89481.7488289543,33470.45730188052,56086.78966440249,-75.49813732872025,77815.10664855197,22586.282159093018,55323.10103917553,-94.27654971656219,True,True,True,0.0,2.0
