nk,n_keep,n_shell,partner,normalization,mu_meV,eta_baseline,eta_target,D_iso_baseline,D_iso_target,D_iso_rel_target_vs_baseline,D_iso_rel_percent,W_inter_baseline,W_inter_target,raw_partner_alignment_error_mean,best_partner_alignment_error_mean,partner_min_singular_value_min,max_closure_error,max_bdg_hermiticity_error,max_ph_spectrum_error
13,6,3,tr_sewn,fixed_frobenius_norm,4.0,0.0,1.0,83151.8104437628,89567.37031888464,0.07715478281090227,7.715478281090227,-5.25549360769305e-18,0.10867549702620574,0.0,0.0,1.0,0.0,0.0,1.5256413042532345e-15
13,6,4,same_valley,fixed_delta0,-4.0,0.0,1.0,29956.21869277199,32862.6572480464,0.0970228781236564,9.70228781236564,0.8345945770175687,0.8116152568935876,1.4117391564985105,1.3488592709651048,1.4476251070455863e-06,0.0,0.0,0.009027204182321667
13,6,4,same_valley,fixed_delta0,0.0,0.0,1.0,91220.35726485324,91754.35235330643,0.005853902620692075,0.5853902620692075,0.8345945770175687,0.8116152568935876,1.4117391564985105,1.3488592709651048,1.4476251070455863e-06,0.0,0.0,0.0373140511513805
13,6,4,same_valley,fixed_delta0,2.0,0.0,1.0,100765.43041406927,103228.61257419022,0.024444714323147876,2.4444714323147876,0.8345945770175687,0.8116152568935876,1.4117391564985105,1.3488592709651048,1.4476251070455863e-06,0.0,0.0,0.029803604952853162
13,6,4,same_valley,fixed_delta0,4.0,0.0,1.0,94094.15886482329,91850.37815018216,-0.023846121180216562,-2.384612118021656,0.8345945770175687,0.8116152568935876,1.4117391564985105,1.3488592709651048,1.4476251070455863e-06,0.0,0.0,0.021386892308193895
13,6,4,same_valley,fixed_frobenius_norm,-4.0,0.0,1.0,29956.21869277199,32622.502952525945,0.08900603534441731,8.900603534441732,0.8345945770175687,0.8116152568935876,1.4117391564985105,1.3488592709651048,1.4476251070455863e-06,0.0,0.0,0.006289806371365234
13,6,4,same_valley,fixed_frobenius_norm,0.0,0.0,1.0,91220.35726485324,91179.12232064796,-0.0004520366444691337,-0.04520366444691337,0.8345945770175687,0.8116152568935876,1.4117391564985105,1.3488592709651048,1.4476251070455863e-06,0.0,0.0,0.0264489771634159
13,6,4,same_valley,fixed_frobenius_norm,2.0,0.0,1.0,100765.43041406927,95544.38828290485,-0.05181382255511546,-5.181382255511546,0.8345945770175687,0.8116152568935876,1.4117391564985105,1.3488592709651048,1.4476251070455863e-06,0.0,0.0,0.02035653385738538
13,6,4,same_valley,fixed_frobenius_norm,4.0,0.0,1.0,94094.15886482329,91219.30799428001,-0.030552915348053822,-3.055291534805382,0.8345945770175687,0.8116152568935876,1.4117391564985105,1.3488592709651048,1.4476251070455863e-06,0.0,0.0,0.016160779027905196
13,6,4,sewn_time_reversed_valley,fixed_delta0,-4.0,0.0,1.0,29697.67679903063,37190.95359570397,0.25231861897419305,25.231861897419307,0.24992474965885947,0.7614037745512604,1.4130168269495762,1.3809551233684023,0.0006243475714216725,0.0,0.0,0.006979949873408442
13,6,4,sewn_time_reversed_valley,fixed_delta0,0.0,0.0,1.0,92580.5047579273,91286.34736370563,-0.013978724760742356,-1.3978724760742356,0.24992474965885947,0.7614037745512604,1.4130168269495762,1.3809551233684023,0.0006243475714216725,0.0,0.0,0.020614563707350573
13,6,4,sewn_time_reversed_valley,fixed_delta0,2.0,0.0,1.0,104833.7640758223,99567.71748765832,-0.0502323524733429,-5.02323524733429,0.24992474965885947,0.7614037745512604,1.4130168269495762,1.3809551233684023,0.0006243475714216725,0.0,0.0,0.014643571032859154
13,6,4,sewn_time_reversed_valley,fixed_delta0,4.0,0.0,1.0,95164.04559413766,101113.06016008879,0.06251325832996746,6.251325832996746,0.24992474965885947,0.7614037745512604,1.4130168269495762,1.3809551233684023,0.0006243475714216725,0.0,0.0,0.0186976769492789
13,6,4,sewn_time_reversed_valley,fixed_frobenius_norm,-4.0,0.0,1.0,29697.67679903063,34652.09660373936,0.1668285313439215,16.68285313439215,0.24992474965885947,0.7614037745512604,1.4130168269495762,1.3809551233684023,0.0006243475714216725,0.0,0.0,0.0046680421021310535
13,6,4,sewn_time_reversed_valley,fixed_frobenius_norm,0.0,0.0,1.0,92580.5047579273,91261.6617248916,-0.014245364469378408,-1.4245364469378408,0.24992474965885947,0.7614037745512604,1.4130168269495762,1.3809551233684023,0.0006243475714216725,0.0,0.0,0.0140633200699317
13,6,4,sewn_time_reversed_valley,fixed_frobenius_norm,2.0,0.0,1.0,104833.7640758223,98599.72132045767,-0.05946598226555888,-5.9465982265558885,0.24992474965885947,0.7614037745512604,1.4130168269495762,1.3809551233684023,0.0006243475714216725,0.0,0.0,0.00912078159291056
13,6,4,sewn_time_reversed_valley,fixed_frobenius_norm,4.0,0.0,1.0,95164.04559413766,105939.81295384726,0.11323359880754591,11.323359880754591,0.24992474965885947,0.7614037745512604,1.4130168269495762,1.3809551233684023,0.0006243475714216725,0.0,0.0,0.013217006883208744
13,6,4,time_reversed_valley,fixed_delta0,-4.0,0.0,1.0,30189.14326824488,35037.23092787206,0.16059043532801232,16.059043532801233,0.7195034656344355,0.7079201210273032,1.4130168269495762,1.3809551233684023,0.0006243475714216725,0.0,0.0,0.006699862913316924
13,6,4,time_reversed_valley,fixed_delta0,0.0,0.0,1.0,89454.10798704905,90079.34380056801,0.006989458925793279,0.6989458925793279,0.7195034656344355,0.7079201210273032,1.4130168269495762,1.3809551233684023,0.0006243475714216725,0.0,0.0,0.026724790182355136
13,6,4,time_reversed_valley,fixed_delta0,2.0,0.0,1.0,106462.56587253883,101541.92848463499,-0.04621941381532191,-4.62194138153219,0.7195034656344355,0.7079201210273032,1.4130168269495762,1.3809551233684023,0.0006243475714216725,0.0,0.0,0.021652043357936697
13,6,4,time_reversed_valley,fixed_delta0,4.0,0.0,1.0,96402.33708332072,85894.93012123572,-0.10899535509189384,-10.899535509189384,0.7195034656344355,0.7079201210273032,1.4130168269495762,1.3809551233684023,0.0006243475714216725,0.0,0.0,0.018862051577977317
13,6,4,time_reversed_valley,fixed_frobenius_norm,-4.0,0.0,1.0,30189.14326824488,32304.20675798624,0.07006040121602708,7.006040121602708,0.7195034656344355,0.7079201210273031,1.4130168269495762,1.3809551233684023,0.0006243475714216725,0.0,0.0,0.004413186850234357
13,6,4,time_reversed_valley,fixed_frobenius_norm,0.0,0.0,1.0,89454.10798704905,89120.49632690643,-0.0037294168781037973,-0.37294168781037973,0.7195034656344355,0.7079201210273031,1.4130168269495762,1.3809551233684023,0.0006243475714216725,0.0,0.0,0.01829990016453509
13,6,4,time_reversed_valley,fixed_frobenius_norm,2.0,0.0,1.0,106462.56587253883,102102.30073430046,-0.04095585243980182,-4.095585243980182,0.7195034656344355,0.7079201210273031,1.4130168269495762,1.3809551233684023,0.0006243475714216725,0.0,0.0,0.013694765621602503
13,6,4,time_reversed_valley,fixed_frobenius_norm,4.0,0.0,1.0,96402.33708332072,88871.50433089628,-0.07811877782501808,-7.811877782501808,0.7195034656344355,0.7079201210273031,1.4130168269495762,1.3809551233684023,0.0006243475714216725,0.0,0.0,0.013322365816616189
13,6,4,tr_sewn,fixed_delta0,-4.0,0.0,1.0,37121.88377907424,36717.42879917629,-0.010895324771366899,-1.0895324771366899,-7.883240411539583e-18,0.12575367514849523,0.0,0.0,1.0,0.0,0.0,1.4375426719853813e-15
13,6,4,tr_sewn,fixed_delta0,0.0,0.0,1.0,66618.69579512914,67219.83676390751,0.009023607586480686,0.9023607586480686,-7.883240411539583e-18,0.12575367514849523,0.0,0.0,1.0,0.0,0.0,1.7968050631888473e-15
13,6,4,tr_sewn,fixed_delta0,2.0,0.0,1.0,68791.80678359035,70549.04787161753,0.025544336894002706,2.5544336894002706,-7.883240411539583e-18,0.12575367514849523,0.0,0.0,1.0,0.0,0.0,1.6205876078179039e-15
13,6,4,tr_sewn,fixed_delta0,4.0,0.0,1.0,61189.64676365975,61867.72749091764,0.011081625129769401,1.1081625129769401,-7.883240411539583e-18,0.12575367514849523,0.0,0.0,1.0,0.0,0.0,1.8745162924565162e-15
13,6,4,tr_sewn,fixed_frobenius_norm,-4.0,0.0,1.0,37121.88377907424,38844.88486169148,0.046414699557582706,4.641469955758271,-7.883240411539583e-18,0.12575367514849523,0.0,0.0,1.0,0.0,0.0,1.794772410595495e-15
13,6,4,tr_sewn,fixed_frobenius_norm,0.0,0.0,1.0,66618.69579512914,74751.75969861941,0.12208380555064724,12.208380555064725,-7.883240411539583e-18,0.12575367514849523,0.0,0.0,1.0,0.0,0.0,1.885360236092592e-15
13,6,4,tr_sewn,fixed_frobenius_norm,2.0,0.0,1.0,68791.80678359035,77689.71814867067,0.12934551047731513,12.934551047731514,-7.883240411539583e-18,0.12575367514849523,0.0,0.0,1.0,0.0,0.0,1.4015512557824731e-15
13,6,4,tr_sewn,fixed_frobenius_norm,4.0,0.0,1.0,61189.64676365975,68841.92271219008,0.1250583448877658,12.505834488776578,-7.883240411539583e-18,0.12575367514849523,0.0,0.0,1.0,0.0,0.0,1.4548181577739304e-15
15,6,3,same_valley,fixed_delta0,-4.0,0.0,1.0,76248.66613386653,84631.79551171919,0.10994460366211212,10.99446036621121,0.8276764571997423,0.8116342612807123,1.4136354227203274,1.338101333704969,1.5129930618338333e-05,0.0,0.0,0.0071684598114446305
15,6,3,same_valley,fixed_delta0,0.0,0.0,1.0,96127.1103909052,105848.65853365044,0.10113222069416339,10.113222069416338,0.8276764571997423,0.8116342612807123,1.4136354227203274,1.338101333704969,1.5129930618338333e-05,0.0,0.0,0.030303023545552126
15,6,3,same_valley,fixed_delta0,2.0,0.0,1.0,113104.231673136,121153.41197341908,0.07116604021982731,7.116604021982731,0.8276764571997423,0.8116342612807123,1.4136354227203274,1.338101333704969,1.5129930618338333e-05,0.0,0.0,0.023017102335111048
15,6,3,same_valley,fixed_delta0,4.0,0.0,1.0,100133.33540140124,101156.15689404664,0.01021459525486934,1.021459525486934,0.8276764571997423,0.8116342612807123,1.4136354227203274,1.338101333704969,1.5129930618338333e-05,0.0,0.0,0.021504076479478745
15,6,3,same_valley,fixed_frobenius_norm,-4.0,0.0,1.0,76248.66613386653,87182.11658773094,0.1433920225524865,14.33920225524865,0.8276764571997423,0.8116342612807123,1.4136354227203274,1.338101333704969,1.5129930618338333e-05,0.0,0.0,0.006825368717024313
15,6,3,same_valley,fixed_frobenius_norm,0.0,0.0,1.0,96127.1103909052,105905.04907292358,0.10171884541474241,10.171884541474242,0.8276764571997423,0.8116342612807123,1.4136354227203274,1.338101333704969,1.5129930618338333e-05,0.0,0.0,0.024425765382311827
15,6,3,same_valley,fixed_frobenius_norm,2.0,0.0,1.0,113104.231673136,128192.83635037714,0.13340442222220505,13.340442222220506,0.8276764571997423,0.8116342612807123,1.4136354227203274,1.338101333704969,1.5129930618338333e-05,0.0,0.0,0.02258815740652636
15,6,3,same_valley,fixed_frobenius_norm,4.0,0.0,1.0,100133.33540140124,95692.01405161325,-0.044354073815520145,-4.4354073815520145,0.8276764571997423,0.8116342612807123,1.4136354227203274,1.338101333704969,1.5129930618338333e-05,0.0,0.0,0.013094972593693981
15,6,3,sewn_time_reversed_valley,fixed_delta0,-4.0,0.0,1.0,71657.5777621922,69531.9782551958,-0.02966328996007317,-2.966328996007317,0.24231090710368866,0.7629516424506125,1.4145455369704802,1.3750965140968618,4.775768149588064e-05,0.0,0.0,0.010430075514005733
15,6,3,sewn_time_reversed_valley,fixed_delta0,0.0,0.0,1.0,105287.69072496187,109185.8576531607,0.03702395694461402,3.7023956944614023,0.24231090710368866,0.7629516424506125,1.4145455369704802,1.3750965140968618,4.775768149588064e-05,0.0,0.0,0.01812079979802894
15,6,3,sewn_time_reversed_valley,fixed_delta0,2.0,0.0,1.0,119888.52154363313,114290.7915453726,-0.0466911254404222,-4.669112544042219,0.24231090710368866,0.7629516424506125,1.4145455369704802,1.3750965140968618,4.775768149588064e-05,0.0,0.0,0.019989216538153904
15,6,3,sewn_time_reversed_valley,fixed_delta0,4.0,0.0,1.0,99628.71627564094,99097.59895623467,-0.005330966203929033,-0.5330966203929033,0.24231090710368866,0.7629516424506125,1.4145455369704802,1.3750965140968618,4.775768149588064e-05,0.0,0.0,0.012322249953579691
15,6,3,sewn_time_reversed_valley,fixed_frobenius_norm,-4.0,0.0,1.0,71657.5777621922,71539.07895279917,-0.0016536814820379275,-0.16536814820379275,0.24231090710368866,0.7629516424506126,1.4145455369704802,1.3750965140968618,4.775768149588064e-05,0.0,0.0,0.007126338003431946
15,6,3,sewn_time_reversed_valley,fixed_frobenius_norm,0.0,0.0,1.0,105287.69072496187,107432.73856796892,0.02037320629066186,2.037320629066186,0.24231090710368866,0.7629516424506126,1.4145455369704802,1.3750965140968618,4.775768149588064e-05,0.0,0.0,0.012183331888392298
15,6,3,sewn_time_reversed_valley,fixed_frobenius_norm,2.0,0.0,1.0,119888.52154363313,115031.76467878511,-0.040510607707180846,-4.051060770718085,0.24231090710368866,0.7629516424506126,1.4145455369704802,1.3750965140968618,4.775768149588064e-05,0.0,0.0,0.014062498954260757
15,6,3,sewn_time_reversed_valley,fixed_frobenius_norm,4.0,0.0,1.0,99628.71627564094,94745.74146065771,-0.04901172069178927,-4.901172069178927,0.24231090710368866,0.7629516424506126,1.4145455369704802,1.3750965140968618,4.775768149588064e-05,0.0,0.0,0.008546401430489542
15,6,3,time_reversed_valley,fixed_delta0,-4.0,0.0,1.0,71805.58934509492,70483.70587555399,-0.01840920019732739,-1.840920019732739,0.7864056035513785,0.7471535176194946,1.4145455369704802,1.3750965140968618,4.775768149588064e-05,0.0,0.0,0.010624831363350852
15,6,3,time_reversed_valley,fixed_delta0,0.0,0.0,1.0,96120.2700563177,102421.19072955976,0.06555246535980697,6.555246535980697,0.7864056035513785,0.7471535176194946,1.4145455369704802,1.3750965140968618,4.775768149588064e-05,0.0,0.0,0.023225012459382837
15,6,3,time_reversed_valley,fixed_delta0,2.0,0.0,1.0,115305.36795820491,108002.00264180692,-0.06333933489588506,-6.333933489588506,0.7864056035513785,0.7471535176194946,1.4145455369704802,1.3750965140968618,4.775768149588064e-05,0.0,0.0,0.019773980595758703
15,6,3,time_reversed_valley,fixed_delta0,4.0,0.0,1.0,86363.90679028924,94881.01456651666,0.09861883387129367,9.861883387129367,0.7864056035513785,0.7471535176194946,1.4145455369704802,1.3750965140968618,4.775768149588064e-05,0.0,0.0,0.014851423613748582
15,6,3,time_reversed_valley,fixed_frobenius_norm,-4.0,0.0,1.0,71805.58934509492,69261.45078133576,-0.03543092657497904,-3.543092657497904,0.7864056035513785,0.7471535176194946,1.4145455369704802,1.3750965140968618,4.775768149588064e-05,0.0,0.0,0.007309172377273745
15,6,3,time_reversed_valley,fixed_frobenius_norm,0.0,0.0,1.0,96120.2700563177,102037.74111797399,0.06156319638083807,6.156319638083807,0.7864056035513785,0.7471535176194946,1.4145455369704802,1.3750965140968618,4.775768149588064e-05,0.0,0.0,0.014815024876503597
15,6,3,time_reversed_valley,fixed_frobenius_norm,2.0,0.0,1.0,115305.36795820491,113155.43367493858,-0.018645569771266968,-1.8645569771266968,0.7864056035513785,0.7471535176194946,1.4145455369704802,1.3750965140968618,4.775768149588064e-05,0.0,0.0,0.013492071248198104
15,6,3,time_reversed_valley,fixed_frobenius_norm,4.0,0.0,1.0,86363.90679028924,91679.4894824471,0.06154865950037758,6.154865950037758,0.7864056035513785,0.7471535176194946,1.4145455369704802,1.3750965140968618,4.775768149588064e-05,0.0,0.0,0.010446707127100191
15,6,3,tr_sewn,fixed_delta0,-4.0,0.0,1.0,60659.82631617196,60613.14921633856,-0.0007694895067800189,-0.07694895067800189,4.382560584561177e-34,0.10759290521187835,0.0,0.0,1.0,0.0,0.0,1.9616292080341914e-15
15,6,3,tr_sewn,fixed_delta0,0.0,0.0,1.0,84820.86263876714,85538.67707348317,0.008462710851846023,0.8462710851846023,4.382560584561177e-34,0.10759290521187835,0.0,0.0,1.0,0.0,0.0,1.7386034224572665e-15
15,6,3,tr_sewn,fixed_delta0,2.0,0.0,1.0,86165.7336891469,86776.78240026557,0.007091551188121992,0.7091551188121992,4.382560584561177e-34,0.10759290521187835,0.0,0.0,1.0,0.0,0.0,1.679914294636903e-15
15,6,3,tr_sewn,fixed_delta0,4.0,0.0,1.0,81443.80572394739,82304.70946382846,0.010570524452149233,1.0570524452149233,4.382560584561177e-34,0.10759290521187835,0.0,0.0,1.0,0.0,0.0,1.5013930134712073e-15
15,6,3,tr_sewn,fixed_frobenius_norm,-4.0,0.0,1.0,60659.82631617196,64858.26343263189,0.06921281136838053,6.921281136838053,4.382560584561177e-34,0.10759290521187832,0.0,0.0,1.0,0.0,0.0,1.889392104427102e-15
15,6,3,tr_sewn,fixed_frobenius_norm,0.0,0.0,1.0,84820.86263876714,92430.79845921019,0.08971773669470973,8.971773669470974,4.382560584561177e-34,0.10759290521187832,0.0,0.0,1.0,0.0,0.0,1.6798865002017484e-15
15,6,3,tr_sewn,fixed_frobenius_norm,2.0,0.0,1.0,86165.7336891469,93619.54856674837,0.08650555805039617,8.650555805039616,4.382560584561177e-34,0.10759290521187832,0.0,0.0,1.0,0.0,0.0,1.843966712098513e-15
15,6,3,tr_sewn,fixed_frobenius_norm,4.0,0.0,1.0,81443.80572394739,88577.73700637076,0.08759329477558708,8.759329477558708,4.382560584561177e-34,0.10759290521187832,0.0,0.0,1.0,0.0,0.0,1.5919183709537446e-15
15,6,4,same_valley,fixed_delta0,-4.0,0.0,1.0,88139.98959770598,65297.311231448366,-0.25916361540905086,-25.916361540905086,0.8324411007419008,0.8084684462877181,1.4120041439151207,1.3490009282873203,0.00026623995883703634,0.0,0.0,0.006336840459405278
15,6,4,same_valley,fixed_delta0,0.0,0.0,1.0,88368.20944511739,91620.82738278006,0.03680755735672969,3.680755735672969,0.8324411007419008,0.8084684462877181,1.4120041439151207,1.3490009282873203,0.00026623995883703634,0.0,0.0,0.03092954455562201
15,6,4,same_valley,fixed_delta0,2.0,0.0,1.0,100861.6383897975,97811.23930205565,-0.030243402114419893,-3.0243402114419893,0.8324411007419008,0.8084684462877181,1.4120041439151207,1.3490009282873203,0.00026623995883703634,0.0,0.0,0.029824347319163075
15,6,4,same_valley,fixed_delta0,4.0,0.0,1.0,82905.78224173244,85641.0553813666,0.032992549683190875,3.2992549683190875,0.8324411007419008,0.8084684462877181,1.4120041439151207,1.3490009282873203,0.00026623995883703634,0.0,0.0,0.027239114870949342
15,6,4,same_valley,fixed_frobenius_norm,-4.0,0.0,1.0,88139.98959770598,81254.83201130055,-0.07811616064207738,-7.811616064207739,0.8324411007419008,0.8084684462877181,1.4120041439151207,1.3490009282873203,0.00026623995883703634,0.0,0.0,0.003574116873817302
15,6,4,same_valley,fixed_frobenius_norm,0.0,0.0,1.0,88368.20944511739,91255.2469700897,0.03267054456688245,3.2670544566882453,0.8324411007419008,0.8084684462877181,1.4120041439151207,1.3490009282873203,0.00026623995883703634,0.0,0.0,0.020397351282173085
15,6,4,same_valley,fixed_frobenius_norm,2.0,0.0,1.0,100861.6383897975,104866.62828499128,0.03970776163397027,3.9707761633970273,0.8324411007419008,0.8084684462877181,1.4120041439151207,1.3490009282873203,0.00026623995883703634,0.0,0.0,0.019839195804153588
15,6,4,same_valley,fixed_frobenius_norm,4.0,0.0,1.0,82905.78224173244,83624.98993947764,0.008675000443855385,0.8675000443855385,0.8324411007419008,0.8084684462877181,1.4120041439151207,1.3490009282873203,0.00026623995883703634,0.0,0.0,0.017616111483994883
15,6,4,sewn_time_reversed_valley,fixed_delta0,-4.0,0.0,1.0,68932.26160118081,63625.32512537132,-0.07698770289177037,-7.6987702891770375,0.2507397954037826,0.7631665396129079,1.4142360173754436,1.380980604128873,4.353791013083948e-05,0.0,0.0,0.0032793353435485485
15,6,4,sewn_time_reversed_valley,fixed_delta0,0.0,0.0,1.0,90004.87002309228,90218.69603421673,0.0023757160148065726,0.23757160148065726,0.2507397954037826,0.7631665396129079,1.4142360173754436,1.380980604128873,4.353791013083948e-05,0.0,0.0,0.020639632540897578
15,6,4,sewn_time_reversed_valley,fixed_delta0,2.0,0.0,1.0,106415.90445014175,101188.02378245389,-0.04912687341897504,-4.912687341897504,0.2507397954037826,0.7631665396129079,1.4142360173754436,1.380980604128873,4.353791013083948e-05,0.0,0.0,0.019132243409723675
15,6,4,sewn_time_reversed_valley,fixed_delta0,4.0,0.0,1.0,81379.93950535916,86269.75800514541,0.060086288211903094,6.008628821190309,0.2507397954037826,0.7631665396129079,1.4142360173754436,1.380980604128873,4.353791013083948e-05,0.0,0.0,0.01920975766108193
15,6,4,sewn_time_reversed_valley,fixed_frobenius_norm,-4.0,0.0,1.0,68932.26160118081,68479.22531552956,-0.006572195299094807,-0.6572195299094807,0.2507397954037826,0.7631665396129079,1.4142360173754436,1.380980604128873,4.353791013083948e-05,0.0,0.0,0.0018227923340410446
15,6,4,sewn_time_reversed_valley,fixed_frobenius_norm,0.0,0.0,1.0,90004.87002309228,89751.67680899333,-0.0028131057134351822,-0.2813105713435182,0.2507397954037826,0.7631665396129079,1.4142360173754436,1.380980604128873,4.353791013083948e-05,0.0,0.0,0.01396184982510411
15,6,4,sewn_time_reversed_valley,fixed_frobenius_norm,2.0,0.0,1.0,106415.90445014175,100953.20565451679,-0.051333480872535975,-5.133348087253598,0.2507397954037826,0.7631665396129079,1.4142360173754436,1.380980604128873,4.353791013083948e-05,0.0,0.0,0.012683730679390992
15,6,4,sewn_time_reversed_valley,fixed_frobenius_norm,4.0,0.0,1.0,81379.93950535916,85242.96142515267,0.04746897015743201,4.746897015743201,0.2507397954037826,0.7631665396129079,1.4142360173754436,1.380980604128873,4.353791013083948e-05,0.0,0.0,0.01382260661397204
15,6,4,time_reversed_valley,fixed_delta0,-4.0,0.0,1.0,87739.09424976364,94814.28425637419,0.08063896792084346,8.063896792084346,0.7219472204693017,0.7040925824429498,1.4142360173754436,1.380980604128873,4.353791013083948e-05,0.0,0.0,0.003228411137528532
15,6,4,time_reversed_valley,fixed_delta0,0.0,0.0,1.0,88793.87472386548,89617.33882411027,0.009273884069206595,0.9273884069206595,0.7219472204693017,0.7040925824429498,1.4142360173754436,1.380980604128873,4.353791013083948e-05,0.0,0.0,0.02507745181142034
15,6,4,time_reversed_valley,fixed_delta0,2.0,0.0,1.0,111093.21117181398,96990.74604254222,-0.12694263655284244,-12.694263655284244,0.7219472204693017,0.7040925824429498,1.4142360173754436,1.380980604128873,4.353791013083948e-05,0.0,0.0,0.022045876956238095
15,6,4,time_reversed_valley,fixed_delta0,4.0,0.0,1.0,76807.35183926196,78295.80253245967,0.019379013304776427,1.9379013304776427,0.7219472204693017,0.7040925824429498,1.4142360173754436,1.380980604128873,4.353791013083948e-05,0.0,0.0,0.01978911781499313
15,6,4,time_reversed_valley,fixed_frobenius_norm,-4.0,0.0,1.0,87739.09424976364,113848.86891356218,0.2975842740007415,29.75842740007415,0.7219472204693017,0.7040925824429498,1.4142360173754436,1.380980604128873,4.353791013083948e-05,0.0,0.0,0.0016694537634575296
15,6,4,time_reversed_valley,fixed_frobenius_norm,0.0,0.0,1.0,88793.87472386548,89505.65372780168,0.008016082259612034,0.8016082259612034,0.7219472204693017,0.7040925824429498,1.4142360173754436,1.380980604128873,4.353791013083948e-05,0.0,0.0,0.017814729811993727
15,6,4,time_reversed_valley,fixed_frobenius_norm,2.0,0.0,1.0,111093.21117181398,100699.52176859562,-0.09355827681624707,-9.355827681624707,0.7219472204693017,0.7040925824429498,1.4142360173754436,1.380980604128873,4.353791013083948e-05,0.0,0.0,0.014949851183561303
15,6,4,time_reversed_valley,fixed_frobenius_norm,4.0,0.0,1.0,76807.35183926196,76754.83415496784,-0.0006837585600402152,-0.06837585600402152,0.7219472204693017,0.7040925824429498,1.4142360173754436,1.380980604128873,4.353791013083948e-05,0.0,0.0,0.011899134232230034
15,6,4,tr_sewn,fixed_delta0,-4.0,0.0,1.0,37127.81633963341,36893.657798604596,-0.006306822326603068,-0.6306822326603068,-1.973729821555833e-18,0.12559125767448878,0.0,0.0,1.0,0.0,0.0,1.578248344687467e-15
15,6,4,tr_sewn,fixed_delta0,0.0,0.0,1.0,65321.78947442348,66091.01036195825,0.011775869793584803,1.1775869793584803,-1.973729821555833e-18,0.12559125767448878,0.0,0.0,1.0,0.0,0.0,1.808938731973429e-15
15,6,4,tr_sewn,fixed_delta0,2.0,0.0,1.0,66617.7308282152,67446.93851989819,0.012447252126033037,1.2447252126033037,-1.973729821555833e-18,0.12559125767448878,0.0,0.0,1.0,0.0,0.0,1.553257985105677e-15
15,6,4,tr_sewn,fixed_delta0,4.0,0.0,1.0,60829.07755331449,61612.57928836069,0.01288038166219918,1.288038166219918,-1.973729821555833e-18,0.12559125767448878,0.0,0.0,1.0,0.0,0.0,1.5276343613096871e-15
15,6,4,tr_sewn,fixed_frobenius_norm,-4.0,0.0,1.0,37127.81633963341,39636.59288313906,0.06757134652240682,6.757134652240682,-1.973729821555833e-18,0.12559125767448878,0.0,0.0,1.0,0.0,0.0,1.7646472058795001e-15
15,6,4,tr_sewn,fixed_frobenius_norm,0.0,0.0,1.0,65321.78947442348,73774.1328198564,0.1293954653330862,12.939546533308622,-1.973729821555833e-18,0.12559125767448878,0.0,0.0,1.0,0.0,0.0,1.808938731973429e-15
15,6,4,tr_sewn,fixed_frobenius_norm,2.0,0.0,1.0,66617.7308282152,73853.6918680286,0.10861914613201895,10.861914613201895,-1.973729821555833e-18,0.12559125767448878,0.0,0.0,1.0,0.0,0.0,2.1591441122104153e-15
15,6,4,tr_sewn,fixed_frobenius_norm,4.0,0.0,1.0,60829.07755331449,68656.10722499191,0.12867250312677037,12.867250312677037,-1.973729821555833e-18,0.12559125767448878,0.0,0.0,1.0,0.0,0.0,1.6016412508472677e-15
